Date,Price
2012-08-12,13275.2
2012-08-05,13207.95
2012-07-29,13096.17
2012-07-22,13075.66
2012-07-15,12822.57
2012-07-08,12777.09
2012-07-01,12772.47
2012-06-24,12880.09
2012-06-17,12640.78
2012-06-10,12767.17
2012-06-03,12554.2
2012-05-27,12118.57
2012-05-20,12454.83
2012-05-13,12369.38
2012-05-06,12820.6
2012-04-29,13038.27
2012-04-22,13228.31
2012-04-15,13029.26
2012-04-08,12849.59
2012-04-01,13060.14
2012-03-25,13212.04
2012-03-18,13080.73
2012-03-11,13232.62
2012-03-04,12922.02
2012-02-26,12977.57
2012-02-19,12982.95
2012-02-12,12949.87
2012-02-05,12801.23
2012-01-29,12862.23
2012-01-22,12660.46
2012-01-15,12720.48
2012-01-08,12422.06
2012-01-01,12359.92
2011-12-25,12217.56
2011-12-18,12294.0
2011-12-11,11866.39
2011-12-04,12184.26
2011-11-27,12019.42
2011-11-20,11231.78
2011-11-13,11796.16
2011-11-06,12153.68
2011-10-30,11983.24
2011-10-23,12231.11
2011-10-16,11808.79
2011-10-09,11644.49
2011-10-02,11103.12
2011-09-25,10913.38
2011-09-18,10771.48
2011-09-11,11509.09
2011-09-04,10992.13
2011-08-28,11240.26
2011-08-21,11284.54
2011-08-14,10817.65
2011-08-07,11269.02
2011-07-31,11444.61
2011-07-24,12143.24
2011-07-17,12681.16
2011-07-10,12479.73
2011-07-03,12657.2
2011-06-26,12582.77
2011-06-19,11934.58
2011-06-12,12004.36
2011-06-05,11951.91
2011-05-29,12151.26
2011-05-22,12441.58
2011-05-15,12512.04
2011-05-08,12595.75
2011-05-01,12638.74
2011-04-24,12810.54
2011-04-17,12505.99
2011-04-10,12341.83
2011-04-03,12380.05
2011-03-27,12376.72
2011-03-20,12220.59
2011-03-13,11858.52
2011-03-06,12044.4
2011-02-27,12169.88
2011-02-20,12130.45
2011-02-13,12391.25
2011-02-06,12273.26
2011-01-30,12092.15
2011-01-23,11823.7
2011-01-16,11871.84
2011-01-09,11787.38
2011-01-02,11674.76
2010-12-26,11577.51
2010-12-19,11573.49
2010-12-12,11491.91
2010-12-05,11410.32
2010-11-28,11382.09
2010-11-21,11092.0
2010-11-14,11203.55
2010-11-07,11192.58
2010-10-31,11444.08
2010-10-24,11118.49
2010-10-17,11132.56
2010-10-10,11062.78
2010-10-03,11006.48
2010-09-26,10829.68
2010-09-19,10860.26
2010-09-12,10607.85
2010-09-05,10462.77
2010-08-29,10447.93
2010-08-22,10150.65
2010-08-15,10213.62
2010-08-08,10303.15
2010-08-01,10653.56
2010-07-25,10465.94
2010-07-18,10424.62
2010-07-11,10097.9
2010-07-04,10198.03
2010-06-27,9686.48
2010-06-20,10143.81
2010-06-13,10450.64
2010-06-06,10211.07
2010-05-30,9931.97
2010-05-23,10136.63
2010-05-16,10193.39
2010-05-09,10620.16
2010-05-02,10380.43
2010-04-25,11008.61
2010-04-18,11204.28
2010-04-11,11018.66
2010-04-04,10997.35
2010-03-28,10927.07
2010-03-21,10850.36
2010-03-14,10741.98
2010-03-07,10624.69
2010-02-28,10566.2
2010-02-21,10325.26
2010-02-14,10402.35
2010-02-07,10099.14
2010-01-31,10012.23
2010-01-24,10067.33
2010-01-17,10172.98
2010-01-10,10609.65
2010-01-03,10618.19
2009-12-27,10428.05
2009-12-20,10520.1
2009-12-13,10328.89
2009-12-06,10471.5
2009-11-29,10388.9
2009-11-22,10309.92
2009-11-15,10318.16
2009-11-08,10270.47
2009-11-01,10023.42
2009-10-25,9712.73
2009-10-18,9972.18
2009-10-11,9995.91
2009-10-04,9864.94
2009-09-27,9487.67
2009-09-20,9665.19
2009-09-13,9820.2
2009-09-06,9605.41
2009-08-30,9441.27
2009-08-23,9544.2
2009-08-16,9505.96
2009-08-09,9321.4
2009-08-02,9370.07
2009-07-26,9171.61
2009-07-19,9093.24
2009-07-12,8743.94
2009-07-05,8146.52
2009-06-28,8280.74
2009-06-21,8438.39
2009-06-14,8539.73
2009-06-07,8799.26
2009-05-31,8763.13
2009-05-24,8500.33
2009-05-17,8277.32
2009-05-10,8268.64
2009-05-03,8574.65
2009-04-26,8212.41
2009-04-19,8076.29
2009-04-12,8131.33
2009-04-05,8083.38
2009-03-29,8017.59
2009-03-22,7776.18
2009-03-15,7278.38
2009-03-08,7223.98
2009-03-01,6626.94
2009-02-22,7062.93
2009-02-15,7365.67
2009-02-08,7850.41
2009-02-01,8280.59
2009-01-25,8000.86
2009-01-18,8077.56
2009-01-11,8281.22
2009-01-04,8599.18
2008-12-28,9034.69
2008-12-21,8515.55
2008-12-14,8579.11
2008-12-07,8629.68
2008-11-30,8635.42
2008-11-23,8829.04
2008-11-16,8046.42
2008-11-09,8497.31
2008-11-02,8943.81
2008-10-26,9325.01
2008-10-19,8378.95
2008-10-12,8852.22
2008-10-05,8451.19
2008-09-28,10325.38
2008-09-21,11143.13
2008-09-14,11388.44
2008-09-07,11421.99
2008-08-31,11220.96
2008-08-24,11543.55
2008-08-17,11628.06
2008-08-10,11659.9
2008-08-03,11734.32
2008-07-27,11326.32
2008-07-20,11370.69
2008-07-13,11496.57
2008-07-06,11100.54
2008-06-29,11288.54
2008-06-22,11346.51
2008-06-15,11842.69
2008-06-08,12307.35
2008-06-01,12209.81
2008-05-25,12638.32
2008-05-18,12479.63
2008-05-11,12986.8
2008-05-04,12745.88
2008-04-27,13058.2
2008-04-20,12891.86
2008-04-13,12849.36
2008-04-06,12325.42
2008-03-30,12609.42
2008-03-23,12216.4
2008-03-16,12361.32
2008-03-09,11951.09
2008-03-02,11893.69
2008-02-24,12266.39
2008-02-17,12381.02
2008-02-10,12348.21
2008-02-03,12182.13
2008-01-27,12743.19
2008-01-20,12207.17
2008-01-13,12099.3
2008-01-06,12606.3
2007-12-30,12800.18
2007-12-23,13365.87
2007-12-16,13450.65
2007-12-09,13339.85
2007-12-02,13625.58
2007-11-25,13371.72
2007-11-18,12980.88
2007-11-11,13176.79
2007-11-04,13042.74
2007-10-28,13595.1
2007-10-21,13806.7
2007-10-14,13522.02
2007-10-07,14093.08
2007-09-30,14066.01
2007-09-23,13895.63
2007-09-16,13820.19
2007-09-09,13442.52
2007-09-02,13113.38
2007-08-26,13357.74
2007-08-19,13378.87
2007-08-12,13079.08
2007-08-05,13239.54
2007-07-29,13181.91
2007-07-22,13265.47
2007-07-15,13851.08
2007-07-08,13907.25
2007-07-01,13611.68
2007-06-24,13408.62
2007-06-17,13360.26
2007-06-10,13639.48
2007-06-03,13424.39
2007-05-27,13668.11
2007-05-20,13507.28
2007-05-13,13556.53
2007-05-06,13326.22
2007-04-29,13264.62
2007-04-22,13120.94
2007-04-15,12961.98
2007-04-08,12612.13
2007-04-01,12560.2
2007-03-25,12354.35
2007-03-18,12481.01
2007-03-11,12110.41
2007-03-04,12276.32
2007-02-25,12114.1
2007-02-18,12647.48
2007-02-11,12767.57
2007-02-04,12580.83
2007-01-28,12653.49
2007-01-21,12487.02
2007-01-14,12565.53
2007-01-07,12556.08
2006-12-31,12398.01
2006-12-24,12463.15
2006-12-17,12343.22
2006-12-10,12445.52
2006-12-03,12307.49
2006-11-26,12194.13
2006-11-19,12280.17
2006-11-12,12342.56
2006-11-05,12108.43
2006-10-29,11986.04
2006-10-22,12090.26
2006-10-15,12002.37
2006-10-08,11960.51
2006-10-01,11850.21
2006-09-24,11679.07
2006-09-17,11508.1
2006-09-10,11560.77
2006-09-03,11392.11
2006-08-27,11464.15
2006-08-20,11284.05
2006-08-13,11381.47
2006-08-06,11088.03
2006-07-30,11240.35
2006-07-23,11219.7
2006-07-16,10868.38
2006-07-09,10739.35
2006-07-02,11090.67
2006-06-25,11150.22
2006-06-18,10989.09
2006-06-11,11014.55
2006-06-04,10891.92
2006-05-28,11247.87
2006-05-21,11278.61
2006-05-14,11144.06
2006-05-07,11380.99
2006-04-30,11577.74
2006-04-23,11367.14
2006-04-16,11347.45
2006-04-09,11137.65
2006-04-02,11120.04
2006-03-26,11109.32
2006-03-19,11279.97
2006-03-12,11279.65
2006-03-05,11076.34
2006-02-26,11021.59
2006-02-19,11061.85
2006-02-12,11115.32
2006-02-05,10919.05
2006-01-29,10793.62
2006-01-22,10907.21
2006-01-15,10667.39
2006-01-08,10959.87
2006-01-01,10959.31
2005-12-25,10717.5
2005-12-18,10883.27
2005-12-11,10875.59
2005-12-04,10778.58
2005-11-27,10877.51
2005-11-20,10931.62
2005-11-13,10766.33
2005-11-06,10686.04
2005-10-30,10530.76
2005-10-23,10402.77
2005-10-16,10215.22
2005-10-09,10287.34
2005-10-02,10292.31
2005-09-25,10568.7
2005-09-18,10419.59
2005-09-11,10641.94
2005-09-04,10678.56
2005-08-28,10447.37
2005-08-21,10397.29
2005-08-14,10559.23
2005-08-07,10600.31
2005-07-31,10558.03
2005-07-24,10640.91
2005-07-17,10651.18
2005-07-10,10640.83
2005-07-03,10449.14
2005-06-26,10303.44
2005-06-19,10297.84
2005-06-12,10623.07
2005-06-05,10512.63
2005-05-29,10460.97
2005-05-22,10542.55
2005-05-15,10471.91
2005-05-08,10140.12
2005-05-01,10345.4
2005-04-24,10192.51
2005-04-17,10157.71
2005-04-10,10087.51
2005-04-03,10461.34
2005-03-27,10404.3
2005-03-20,10442.87
2005-03-13,10629.67
2005-03-06,10774.36
2005-02-27,10940.55
2005-02-20,10841.6
2005-02-13,10785.22
2005-02-06,10796.01
2005-01-30,10716.13
2005-01-23,10427.2
2005-01-16,10392.99
2005-01-09,10558.0
2005-01-02,10603.96
2004-12-26,10783.01
2004-12-19,10827.12
2004-12-12,10649.92
2004-12-05,10543.22
2004-11-28,10592.21
2004-11-21,10522.23
2004-11-14,10456.91
2004-11-07,10539.01
2004-10-31,10387.54
2004-10-24,10027.47
2004-10-17,9757.81
2004-10-10,9933.38
2004-10-03,10055.2
2004-09-26,10192.65
2004-09-19,10047.24
2004-09-12,10284.46
2004-09-05,10313.07
2004-08-29,10260.2
2004-08-22,10195.01
2004-08-15,10110.14
2004-08-08,9825.35
2004-08-01,9815.33
2004-07-25,10139.71
2004-07-18,9962.22
2004-07-11,10139.78
2004-07-04,10213.22
2004-06-27,10282.83
2004-06-20,10371.84
2004-06-13,10416.41
2004-06-06,10410.1
2004-05-30,10242.82
2004-05-23,10188.45
2004-05-16,9966.74
2004-05-09,10012.87
2004-05-02,10117.34
2004-04-25,10225.57
2004-04-18,10472.84
2004-04-11,10451.97
2004-04-04,10442.03
2004-03-28,10470.59
2004-03-21,10212.97
2004-03-14,10186.6
2004-03-07,10240.08
2004-02-29,10595.55
2004-02-22,10583.92
2004-02-15,10619.03
2004-02-08,10627.85
2004-02-01,10593.03
2004-01-25,10488.07
2004-01-18,10568.29
2004-01-11,10600.51
2004-01-04,10458.89
2003-12-28,10409.85
2003-12-21,10324.67
2003-12-14,10278.22
2003-12-07,10042.16
2003-11-30,9862.68
2003-11-23,9782.46
2003-11-16,9628.53
2003-11-09,9768.68
2003-11-02,9809.79
2003-10-26,9801.12
2003-10-19,9582.46
2003-10-12,9721.79
2003-10-05,9674.68
2003-09-28,9572.31
2003-09-21,9313.08
2003-09-14,9644.82
2003-09-07,9471.55
2003-08-31,9503.34
2003-08-24,9415.82
2003-08-17,9348.87
2003-08-10,9321.69
2003-08-03,9191.09
2003-07-27,9153.97
2003-07-20,9284.57
2003-07-13,9188.15
2003-07-06,9119.59
2003-06-29,9070.21
2003-06-22,8989.05
2003-06-15,9200.75
2003-06-08,9117.12
2003-06-01,9062.79
2003-05-25,8850.26
2003-05-18,8601.38
2003-05-11,8678.97
2003-05-04,8604.6
2003-04-27,8582.68
2003-04-20,8306.35
2003-04-13,8337.65
2003-04-06,8203.41
2003-03-30,8277.15
2003-03-23,8145.77
2003-03-16,8521.97
2003-03-09,7859.71
2003-03-02,7740.03
2003-02-23,7891.08
2003-02-16,8018.11
2003-02-09,7908.8
2003-02-02,7864.23
2003-01-26,8053.81
2003-01-19,8131.01
2003-01-12,8586.74
2003-01-05,8784.89
2002-12-29,8601.69
2002-12-22,8303.78
2002-12-15,8511.32
2002-12-08,8433.71
2002-12-01,8645.77
2002-11-24,8896.09
2002-11-17,8804.84
2002-11-10,8579.09
2002-11-03,8537.13
2002-10-27,8517.64
2002-10-20,8443.99
2002-10-13,8322.4
2002-10-06,7850.29
2002-09-29,7528.4
2002-09-22,7701.45
2002-09-15,7986.02
2002-09-08,8312.69
2002-09-01,8427.2
2002-08-25,8663.5
2002-08-18,8872.96
2002-08-11,8778.06
2002-08-04,8745.45
2002-07-28,8313.13
2002-07-21,8264.39
2002-07-14,8019.26
2002-07-07,8684.53
2002-06-30,9379.5
2002-06-23,9243.26
2002-06-16,9253.79
2002-06-09,9474.21
2002-06-02,9589.67
2002-05-26,9925.25
2002-05-19,10104.26
2002-05-12,10353.08
2002-05-05,9939.92
2002-04-28,10006.63
2002-04-21,9910.72
2002-04-14,10257.11
2002-04-07,10190.82
2002-03-31,10271.64
2002-03-24,10403.94
2002-03-17,10427.67
2002-03-10,10607.23
2002-03-03,10572.49
2002-02-24,10368.86
2002-02-17,9968.15
2002-02-10,9903.04
2002-02-03,9744.24
2002-01-27,9907.26
2002-01-20,9840.08
2002-01-13,9771.85
2002-01-06,9987.53
2001-12-30,10259.74
2001-12-23,10136.99
2001-12-16,10035.34
2001-12-09,9811.15
2001-12-02,10049.46
2001-11-25,9851.56
2001-11-18,9959.71
2001-11-11,9866.99
2001-11-04,9608.0
2001-10-28,9323.54
2001-10-21,9545.17
2001-10-14,9204.11
2001-10-07,9344.16
2001-09-30,9119.77
2001-09-23,8847.56
2001-09-16,8235.81
