"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 19, 2016","135.97","138.56","139.07","135.23","796.47K","-1.29%"
"Jun 12, 2016","137.74","138.38","138.64","136.41","600.79K","-0.57%"
"Jun 05, 2016","138.53","137.48","138.72","136.75","486.57K","1.04%"
"May 29, 2016","137.11","136.00","137.22","134.55","391.33K","1.16%"
"May 22, 2016","135.54","133.49","135.80","133.38","455.64K","1.58%"
"May 15, 2016","133.43","136.21","137.13","132.25","490.48K","-1.98%"
"May 08, 2016","136.12","136.30","138.17","135.77","510.16K","0.10%"
"May 01, 2016","135.99","134.13","136.07","134.13","787.54K","1.58%"
"Apr 24, 2016","133.87","132.46","134.84","132.19","510.54K","0.86%"
"Apr 17, 2016","132.73","135.25","136.13","131.36","615.07K","-1.94%"
"Apr 10, 2016","135.36","136.45","136.59","134.37","667.37K","-0.54%"
"Apr 03, 2016","136.10","137.00","137.00","134.90","611.65K","-0.63%"
"Mar 27, 2016","136.96","133.51","137.06","133.51","809.97K","2.70%"
"Mar 20, 2016","133.36","134.24","134.86","132.80","653.74K","-1.21%"
"Mar 13, 2016","135.00","133.61","135.68","132.95","810.07K","0.95%"
"Mar 06, 2016","133.73","131.96","133.92","131.31","796.13K","0.86%"
"Feb 28, 2016","132.59","130.07","132.91","129.53","820.63K","1.92%"
"Feb 21, 2016","130.09","129.94","131.90","128.54","687.31K","0.67%"
"Feb 14, 2016","129.22","128.14","129.81","127.19","480.59K","1.69%"
"Feb 07, 2016","127.07","125.33","127.72","123.99","1.00M","0.66%"
"Jan 31, 2016","126.24","128.55","129.87","125.61","899.26K","-2.19%"
"Jan 24, 2016","129.07","124.91","129.07","124.04","987.08K","3.10%"
"Jan 17, 2016","125.19","123.95","125.50","120.33","929.67K","1.81%"
"Jan 10, 2016","122.97","125.58","127.15","121.82","1.07M","-1.62%"
"Jan 03, 2016","124.99","127.50","128.36","124.74","980.38K","-3.16%"
"Dec 27, 2015","129.07","129.81","131.12","128.99","471.74K","-0.80%"
"Dec 20, 2015","130.11","127.98","130.49","127.47","437.16K","2.40%"
"Dec 13, 2015","127.06","126.66","131.19","126.00","606.88K","0.35%"
"Dec 06, 2015","126.62","129.52","129.97","126.31","710.42K","-1.97%"
"Nov 29, 2015","129.17","128.60","129.27","126.01","787.29K","0.62%"
"Nov 22, 2015","128.37","126.20","128.63","126.07","224.20K","1.91%"
"Nov 15, 2015","125.96","122.80","127.91","122.75","503.19K","2.41%"
"Nov 08, 2015","122.99","126.35","126.66","122.88","481.20K","-2.77%"
"Nov 01, 2015","126.49","128.68","129.07","125.62","709.75K","-1.42%"
"Oct 25, 2015","128.31","130.33","130.41","128.24","487.52K","-1.51%"
"Oct 18, 2015","130.28","127.36","131.24","127.31","419.18K","2.04%"
"Oct 11, 2015","127.67","127.58","127.68","124.99","397.28K","0.31%"
"Oct 04, 2015","127.27","123.51","127.55","123.51","467.34K","3.56%"
"Sep 27, 2015","122.90","121.89","122.90","119.50","770.16K","0.47%"
"Sep 20, 2015","122.32","124.50","125.43","120.40","404.84K","-1.37%"
"Sep 13, 2015","124.02","123.24","127.12","122.47","376.87K","0.71%"
"Sep 06, 2015","123.15","123.61","125.23","121.82","258.81K","1.06%"
"Aug 30, 2015","121.86","124.00","124.43","120.43","711.16K","-2.14%"
"Aug 23, 2015","124.53","117.45","125.21","84.62","2.35M","-0.20%"
"Aug 16, 2015","124.78","130.79","131.30","124.75","686.96K","-4.82%"
"Aug 09, 2015","131.10","131.47","131.80","129.21","395.53K","0.19%"
"Aug 02, 2015","130.85","131.02","133.00","130.38","388.99K","-0.11%"
"Jul 26, 2015","131.00","129.02","131.50","128.48","606.89K","1.24%"
"Jul 19, 2015","129.40","130.84","131.11","129.25","337.21K","-0.96%"
"Jul 12, 2015","130.66","129.14","130.96","129.14","352.07K","1.69%"
"Jul 05, 2015","128.49","125.37","128.77","125.37","401.03K","1.77%"
"Jun 28, 2015","126.25","125.92","126.85","124.89","352.40K","-0.61%"
"Jun 21, 2015","127.02","128.20","128.53","126.76","319.40K","-0.46%"
"Jun 14, 2015","127.61","124.74","128.12","124.19","575.55K","1.91%"
"Jun 07, 2015","125.22","123.98","126.17","123.70","373.21K","0.98%"
"May 31, 2015","124.00","127.31","127.39","123.94","517.45K","-2.37%"
"May 24, 2015","127.01","127.99","128.09","126.76","263.56K","-0.90%"
"May 17, 2015","128.16","128.93","129.19","128.02","273.41K","-0.77%"
"May 10, 2015","129.15","127.35","129.16","126.19","298.56K","1.26%"
"May 03, 2015","127.54","127.00","128.06","125.64","357.81K","0.69%"
"Apr 26, 2015","126.66","127.99","128.00","125.08","516.25K","-0.88%"
"Apr 19, 2015","127.78","128.11","128.77","127.55","382.88K","0.18%"
"Apr 12, 2015","127.55","128.76","129.37","126.84","473.09K","-1.12%"
"Apr 05, 2015","129.00","127.49","129.36","127.41","351.55K","0.89%"
"Mar 29, 2015","127.86","127.24","129.00","125.12","499.13K","0.87%"
"Mar 22, 2015","126.76","126.93","128.20","125.53","533.68K","-0.15%"
"Mar 15, 2015","126.95","125.08","127.01","123.44","2.06M","1.98%"
"Mar 08, 2015","124.48","125.98","126.45","123.32","530.77K","-0.96%"
"Mar 01, 2015","125.69","128.75","128.99","125.29","528.03K","-2.35%"
"Feb 22, 2015","128.72","127.70","128.91","127.70","410.60K","0.75%"
