"Date","Price","Open","High","Low","Vol.","Change %"
"30.11.1997","7.197,02","6.998,41","7.217,20","6.990,01","167,72M","3,82%"
"23.11.1997","6.932,10","6.700,08","6.953,50","6.657,68","149,82M","1,56%"
"16.11.1997","6.825,70","6.444,73","6.832,89","6.415,10","176,81M","8,36%"
"09.11.1997","6.299,31","6.329,09","6.355,72","6.083,77","127,52M","-0,29%"
"02.11.1997","6.317,52","6.477,42","6.524,63","6.218,81","121,81M","-0,99%"
"26.10.1997","6.380,39","6.497,66","6.521,45","5.403,45","304,16M","-3,40%"
"19.10.1997","6.604,75","6.595,38","6.938,41","6.551,97","224,46M","-0,89%"
"12.10.1997","6.664,20","6.901,80","6.907,23","6.648,22","115,71M","-2,37%"
"05.10.1997","6.826,18","7.212,19","7.213,72","6.675,73","167,72M","-5,70%"
"28.09.1997","7.239,09","7.205,04","7.335,10","7.182,23","142,28M","0,46%"
"21.09.1997","7.205,91","7.010,05","7.208,79","7.009,68","175,03M","3,30%"
"14.09.1997","6.975,62","6.732,58","7.001,32","6.709,99","152,12M","4,56%"
"07.09.1997","6.671,52","6.774,31","6.827,48","6.657,89","68,72M","-1,30%"
"31.08.1997","6.759,46","6.539,96","6.805,99","6.532,11","103,39M","3,48%"
"24.08.1997","6.532,33","6.686,22","6.696,01","6.500,17","72,61M","-1,48%"
"17.08.1997","6.630,40","6.526,66","6.826,23","6.521,23","109,52M","-1,16%"
"10.08.1997","6.708,51","6.714,54","6.832,16","6.677,30","58,81M","-1,10%"
"03.08.1997","6.783,06","6.742,12","6.932,49","6.578,38","132,47M","0,78%"
"27.07.1997","6.730,48","6.879,80","6.927,86","6.640,86","119,79M","-0,38%"
"20.07.1997","6.756,09","6.775,71","7.129,24","6.701,02","123,63M","-3,96%"
"13.07.1997","7.034,78","7.127,89","7.196,38","7.020,36","121,58M","-1,09%"
"06.07.1997","7.112,52","7.146,84","7.222,31","7.074,30","161,92M","-0,86%"
"29.06.1997","7.174,30","6.967,88","7.198,54","6.854,35","210,42M","3,38%"
"22.06.1997","6.939,42","6.790,58","6.960,24","6.693,50","208,61M","2,62%"
"15.06.1997","6.761,92","6.689,12","6.767,74","6.495,91","227,34M","1,15%"
"08.06.1997","6.685,28","6.703,90","6.743,33","6.419,83","200,25M","1,04%"
"01.06.1997","6.616,15","6.210,67","6.639,61","6.180,02","146,96M","5,00%"
"25.05.1997","6.300,82","6.442,35","6.747,68","6.281,97","189,87M","-2,04%"
"18.05.1997","6.432,31","6.203,18","6.495,72","6.188,49","227,64M","2,85%"
"11.05.1997","6.253,87","6.135,42","6.379,00","6.134,07","174,84M","2,05%"
"04.05.1997","6.128,07","5.981,04","6.164,39","5.973,74","177,38M","3,70%"
"27.04.1997","5.909,33","5.728,35","5.909,33","5.723,76","98,92M","3,08%"
"20.04.1997","5.732,59","5.602,03","5.823,81","5.596,64","148,62M","1,86%"
"13.04.1997","5.628,14","5.393,47","5.640,40","5.364,00","138,19M","3,43%"
"06.04.1997","5.441,35","5.391,59","5.547,77","5.390,09","120,66M","1,97%"
"30.03.1997","5.336,09","5.450,63","5.468,59","5.254,53","97,72M","-3,34%"
"23.03.1997","5.520,68","5.379,57","5.537,26","5.338,82","79,25M","3,04%"
"16.03.1997","5.357,70","5.555,11","5.575,84","5.342,84","127,52M","-3,78%"
"09.03.1997","5.568,05","5.503,87","5.702,83","5.481,17","160,37M","1,18%"
"02.03.1997","5.503,14","5.315,64","5.503,97","5.249,03","146,81M","3,73%"
"23.02.1997","5.305,43","5.342,62","5.368,28","5.279,04","136,88M","-1,35%"
"16.02.1997","5.377,88","5.478,56","5.567,49","5.355,86","147,03M","-2,21%"
"09.02.1997","5.499,27","5.442,37","5.500,73","5.407,67","132,91M","0,91%"
"02.02.1997","5.449,76","5.296,74","5.474,56","5.263,77","129,53M","2,30%"
"26.01.1997","5.327,42","5.297,45","5.386,30","5.208,73","153,80M","0,05%"
"19.01.1997","5.324,68","5.477,67","5.571,50","5.320,28","187,44M","-2,66%"
